Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.9858084432,23.1067474065,20.0928238239,19.0881826417,9.4969736448,7.2332658812,13.8138163785,16.3254193574,19.5905032238,12.1888092519,12.4073187108,13.5400516551,14.0574418684,11.3489794481,11.8145552929,16.470313733,18.4952936367,16.1511141099,16.61912621,16.9997345258,17.9474125607,27.4518205461,31.0936448743,45.5353619876,55.2301494849,58.6961616058,70.6765077984,89.7646904401,111.8667966465,105.1608166919,126.1075855306,142.2571926734,141.0265072221,129.8419875303,114.2371973017,100,98.7091616597,101.1105806127,96.1905764158,121.2867645325,102.5869008493,115.2846864418,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.2648256132,5.4305374748,3.877831849,3.2080268869,2.9465131143,2.4128772323,2.7530028584,5.0278853398,6.9340688321,7.1659829799,6.6625192722,7.2576121854,11.8042011291,14.2890573039,15.4949719852,17.2458518878,20.1278960998,21.0225649823,20.8520954525,18.564810059,23.7661228911,30.1525381565,38.5468971043,51.2122553735,76.2428464912,70.058668597,74.6961289848,82.856051933,95.2008241223,79.0584474231,94.5128077933,126.2277858872,104.7106115872,91.2178891995,88.9911519278,100,94.9086575483,110.6548614158,131.5018955516,114.4979101038,95.6062680709,114.5836294468,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211.9308153776,186.7843276021,168.5280620908,150.9354042121,159.5905400666,153.7592657939,144.1475468198,134.9099894538,139.8976350283,162.4108718372,778.9594070009,271.0882456878,335.9541122618,241.4415814067,220.130956542,289.4458171856,222.3791034277,151.7825626054,150.0176491313,165.5488881215,116.1313095691,45.1464878243,62.1602541536,38.4398164485,36.6396046654,46.3466290169,55.7006706735,70.6671373125,85.5630074148,52.5344158187,78.3621602593,129.5446523439,162.1955524277,197.3879280397,156.8655135455,100,98.62336746,126.4595834592,193.5933639775,191.6448993943,214.5005295111,310.0953053436,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,192.8796665016,137.0757319287,123.1049409748,108.6411667737,98.1388645292,108.4034784527,67.882022284,70.3029217944,58.744227037,70.7254787995,116.4232582475,98.8959458263,95.0137033473,75.2151469789,69.2377260125,78.7833567462,86.9294241612,84.7612359588,52.9494382031,69.8823735973,111.7047050609,96.6818820319,86.0516151668,128.5726825381,179.1608145628,275.2633426665,353.4097173286,412.3068820812,545.1193820471,324.3578915218,427.2527124634,167.3103932723,535.6917134927,403.9501404972,182.8125000162,100,59.3750000038,165.5986657823,261.8504213185,243.4427668423,64.5540730396,254.441713545,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6527679908,13.2125828492,15.2013620899,14.6106355808,11.8296076678,15.0012911154,18.0486638484,21.561517464,28.2052215724,36.6312144969,46.4963747062,55.6922063483,67.5165031495,93.1228431441,64.7994723329,81.709982449,110.4657745073,116.6145318971,128.4227180167,127.2764850539,100,98.4920767876,117.7543009235,131.2867684017,130.556201144,129.3760083784,160.7860349636,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.2196811426,42.070229549,40.8377314415,46.2225299146,47.9059407558,48.7607794827,56.9387520779,59.5960270745,77.5827919917,94.8100512547,109.6737893759,133.6300075362,130.6384690094,149.9148526347,124.5027592572,115.2239836865,121.7460820959,109.884925599,107.7250439543,111.4344515495,100,92.1632575827,91.9575111811,95.7579941115,95.9873885159,80.7451607887,96.9911935258,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.6203762941,51.075035294,53.7499502685,56.8364953923,67.9924757031,67.4623107564,77.8769827021,104.3915825228,112.0658267128,122.3471592344,126.6441858585,125.757162439,132.9898105783,133.7837951956,139.400091661,149.1384769937,149.0637957236,160.4153472999,159.8925784851,164.2987728522,189.6157201171,171.7668988763,175.949049471,192.75233312,210.0037042569,184.9108007075,190.980893573,189.8898003493,149.1690963109,71.7688405981,64.9573121922,64.9313231203,76.2727180443,85.0090812467,92.7043885766,100,93.8446958398,104.9886335236,112.7971567403,118.4164734998,101.0713026896,120.9471973615,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6069377595,15.4924651543,15.201406703,14.5143427156,16.2260203591,13.3906910491,15.3019586063,16.1669784665,13.5768024196,15.6914202105,15.5107295624,16.3647126403,15.9532263119,16.3381950657,21.9822384381,24.7517501919,24.8493902335,25.191130373,26.2651708183,28.5108917424,40.2276965667,45.3049786483,23.7265297694,41.7899371918,48.4105665986,41.7235908184,48.1002177238,60.4237577511,63.9417772238,51.3580264733,56.1171452891,77.6238319478,74.0068055165,93.8617123813,107.2134508915,100,110.0264810278,139.0598240216,151.8355351048,131.611841757,98.9133151529,133.103928055,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3352773002,26.1945526084,22.0792799757,21.167088979,29.1061589022,22.73081853,22.7464613786,25.6073441146,26.6635603976,24.7106108419,38.5897982168,43.433250109,36.6752615673,29.6233910988,31.6700126286,37.5227872145,44.5014864381,49.699981762,39.9199704579,41.913765468,35.1146790921,41.5701864874,37.6934194128,48.6308224787,44.737760648,47.1060576785,61.884675611,80.4146093889,81.381185667,109.982029459,98.713361077,131.9588631169,109.5221650582,111.8399112777,126.7962318545,100,94.6350387642,81.8304941036,81.4714986903,84.5136126323,72.2844473064,93.1950217321,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.4739272045,5.8863340531,6.0166658073,7.0538184782,8.2434583039,7.6597661045,6.846467966,8.9809879862,10.5435186581,12.5267018087,14.7297385182,17.179185266,20.3911677799,23.5711925123,29.4296697786,36.9664241519,39.1729829751,39.3774241618,36.6367036027,42.3207194575,49.1264183816,43.9953724004,47.0416634478,52.3658974824,63.3381087765,70.8299236877,80.3938542287,88.004148109,99.731340096,78.6410851762,99.33007836,114.0706760077,113.7964320511,114.1930653416,116.9920300104,100,94.8944065391,109.0913659353,123.7575547447,119.1264686919,117.0919547666,149.5502915342,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2447617279,3.6081183063,4.0874486256,5.5813405952,7.3526517703,9.6041276016,13.015758026,16.603434916,22.6524250228,26.5738392976,32.5393950581,31.7884859426,27.1578797253,21.9932936862,31.455082295,35.4595971833,33.3320213513,38.7969710349,39.8816175351,38.171213434,45.3465672187,45.888890487,55.0666685662,63.4101031837,75.5080834244,67.4149518364,93.9470739563,95.1151547756,138.2507118478,70.5020226086,82.3914169839,144.5082878109,131.1587923776,138.0692967839,125.5269740108,100,106.8793976134,132.8024490389,141.5171664752,150.4696718324,119.1817919715,119.0566404794,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4810707102,5.635345889,5.3118612048,6.0150222344,4.8345236055,4.5065931474,7.7173526413,6.5221683828,7.8167266097,8.9991566,13.0737809024,11.3750216936,12.4896354159,17.4120177092,12.2048143854,16.2328510067,15.9383775187,20.6499533188,20.4659073876,21.0180451813,20.0610063468,26.686659812,32.1712285314,34.158924577,35.9417038622,40.5239689993,57.0542382291,57.2843692671,77.1932064411,65.287164818,73.4807423649,87.4033016212,96.0862204953,86.0919743811,102.1780303601,100,104.0264460884,106.6088256912,131.9067117249,135.284249015,176.4645626052,184.6066072986,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.4237142158,66.4052991502,62.5129133063,70.3345069284,75.860290987,94.0869975442,69.8754984396,77.7726537434,86.3913272875,96.5412182053,92.01177441,107.2260628111,118.043006126,133.5325384644,109.6010778388,137.54273856,168.2129315245,163.023268024,139.3427903919,112.3456452351,100,122.1979661238,109.6373590082,122.4423932293,121.8795004545,102.8018465254,119.3139663133,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4296801349,36.4415429317,30.3830377247,11.1194561592,14.7553295969,17.5708205752,24.5825870944,27.4654803852,29.2814913202,38.0938625384,48.8358657352,34.471469566,35.2417817373,38.900764538,40.0562327862,62.202707646,96.4815991736,205.652165538,125.1757274634,105.9179232328,100,69.4243842369,77.0312169046,78.9569973241,105.9179232328,84.7343385828,154.0624338092,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.491182618,14.0858378124,12.6106849429,15.7292909138,15.7882905463,20.2242307749,18.879017572,23.1156989787,19.1353309881,23.6358358381,24.1509479951,23.71871627,22.9623107318,22.8542528006,26.312106659,26.6561010415,26.8015921522,23.4311117246,21.1139542054,19.5352255055,19.3571967859,19.3942656242,18.1069558924,17.3785722426,23.9997554156,34.1262644372,74.6054406513,79.3786410214,97.590961959,74.4707044185,113.1991830609,150.076949232,144.1786903694,144.7814002684,116.8193185981,100,88.5919135224,108.6095799145,112.0175113301,123.7340498799,154.433766582,237.0986505628,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.3303083291,12.4629269164,13.761180551,13.7586641924,13.9872022017,16.5261712244,25.3818782398,33.0512157196,37.4488353601,37.0220307675,44.8351387486,44.8426502654,48.9165233722,48.7816915816,50.5810763003,57.7829212891,67.6937922852,59.8149860855,61.808731271,59.6665916329,58.4937119289,61.1550443278,67.6772622547,71.3082303513,74.8775864947,80.5196938764,87.4903260028,84.0737973165,89.5604474224,72.8272260058,84.960332109,96.3624734129,99.5225239017,107.774306306,116.2313520365,100,88.6377440374,87.9717626519,88.8757275762,83.511019955,67.2038715912,73.7971144549,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7381676661,6.124694639,6.3212007552,6.8199552462,7.6469995117,7.0312558205,5.7295538985,7.2525682709,8.0650545783,9.2422255467,10.6979422234,11.217429975,12.1392060569,13.6345498044,15.9985620026,20.9017343398,25.2265509647,29.018770367,30.8658326682,35.8404715077,43.7177494381,41.6625674398,42.2235971785,43.4623298117,49.3970106125,56.288757162,65.6839808289,71.4284704156,76.537807379,60.363209222,78.3878301369,91.858843627,97.4299453843,99.8593646779,104.2994189208,100,98.265149948,107.5896249625,118.43711598,121.0362868792,109.6230384768,130.0129271287,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.9646241423,45.8294377879,42.5647504822,59.383449168,45.559065077,54.5874921151,66.9513581972,67.8888187311,71.4036639513,44.2072015278,46.74668352,44.4725205397,54.3272267969,68.9829437844,62.9185091738,75.9424359109,184.0025268943,131.7548958042,88.0833859992,81.215413788,100,123.1206570178,116.1869867402,118.1806696659,123.8155401258,126.3423878756,179.4061908413,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8787878864,40.4209884056,44.488509241,32.031726666,23.6424649144,23.998372989,28.8793980155,32.7435428152,40.1667683609,50.0901464204,55.4708155327,53.4676123513,68.2223916976,80.9139719301,65.2318995312,78.3753609916,112.7110026197,109.9196664472,123.4645108711,118.9495627378,100,103.955664011,123.2967256224,137.5889770067,141.3056741708,125.4372584853,159.8688224262,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6260777433,10.0394867089,12.0289669019,13.0590422241,14.4424697917,14.757274513,15.335487272,15.3740347847,15.828038884,15.4511298215,14.1490803515,7.4525199972,8.4269155716,7.7287772035,7.5638794916,10.1364230189,9.0591737523,12.1752725236,9.8944167229,9.7273681285,11.4749534198,11.157989421,11.2222388797,13.1904139857,18.6259182312,22.8085580306,33.0413552358,40.4557428302,54.3828839503,40.7470070517,62.0906774056,103.17392329,93.9048679716,91.5062214974,123.6716424522,100,105.2898721462,132.7950656828,150.1681194565,163.185702387,162.2579401249,198.0403914516,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6698143496,11.4049400405,9.8576648679,9.5893009656,10.3785222058,10.349410409,11.6298035582,13.4186731651,17.3310307121,15.9495350236,20.3881515989,20.4806018655,18.9919327047,14.6013577612,26.5571751799,30.8104054371,30.8095547269,31.4871670304,32.0254868857,33.5936778653,33.275450853,31.9866676782,35.1432467314,39.3042447628,44.4385795131,50.1013435301,57.0592810326,68.6840482748,91.092370111,62.927128641,79.5667239149,96.953577703,96.0213436528,98.375838188,107.0977608804,100,101.4631656307,113.1514834603,128.0948146105,130.434719258,121.6039221854,160.4843642175,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.2258045142,8.226595544,6.7135601006,3.8547188316,2.8025404373,2.2441816072,2.3174251326,2.8418487722,3.0176332325,3.0762280526,3.6914736631,4.7461804238,4.0723399932,3.8672581223,4.5995468867,4.9219648831,6.357537975,6.5040250247,6.7384043051,7.7052188351,10.6642572475,20.5960792411,23.7309021138,30.6157934729,44.0587928705,52.2371355788,69.7611470061,70.6676674616,77.7336461095,62.9064905759,87.8922300645,105.5913228096,112.9572776081,117.8927778704,129.5100799526,100,97.5086947428,138.4391101537,146.847027372,136.7871171019,105.1322909899,163.4499913966,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1050348355,4.0107536462,3.4039428595,3.2895219342,2.615288682,2.6356609999,2.5032883151,1.9036358353,1.4397844446,1.8290119942,2.8267300773,3.6470410254,4.6244126337,5.1003151317,6.9137442413,7.4479122915,6.5303531427,7.5797109067,9.3204885912,9.8399657009,14.1762039768,20.6322623492,26.3782724298,21.5104822966,20.6100378038,33.0432766369,39.7165056792,54.7099433045,60.217958141,58.287309257,75.7829343514,80.8312333787,77.6714090711,98.2850343051,100.2091208258,100,103.521804575,121.4370712638,145.3669676346,157.4697255696,146.0477039879,132.5152247058,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6943950591,29.8384267227,32.9846712706,30.4887718992,32.1715554061,34.6539315271,34.857026097,32.9067282009,30.2972335645,30.3407538272,32.4678374227,28.9889210229,26.3481999731,31.0297017235,44.9217630979,50.8965788919,65.0753331053,71.835972384,77.2183470615,77.360685379,98.9783065076,108.3508254484,107.9108036207,113.8145117338,113.4000365421,100,100.4177694759,128.5780583879,184.1201198737,153.8244007098,137.6964134154,164.6413604902,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,628.4087422723,744.42266406,1053.7931218898,908.7757197228,638.0765691556,609.0730887763,531.7304742512,580.0696083971,705.7513567974,773.4261444392,583.0637342816,324.120661265,509.2924152106,409.108592919,308.13394282,263.7543171909,280.0336041378,236.1243349308,190.0868104321,337.5898440431,270.6991505673,130.6823485525,84.0100812143,140.0168020147,121.3478950903,28.0033604138,37.337813876,140.0168020147,1026.7898813873,233.3613366912,466.7226733825,653.4117426272,886.7730794538,457.388219812,209.0917576786,100,168.0201624285,135.3869130882,82.1058526956,177.3546158908,616.0739288865,1110.7999627099,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.143208894,19.5178816386,12.1638352934,12.9459817739,17.6818524881,22.1786608053,19.6399230103,20.9047153534,26.5545372225,22.0998886546,28.2803131054,35.5774160524,50.9841678399,53.2558014635,50.2513649071,47.872185427,53.4225837397,56.3365428543,65.7722199791,83.5334945729,111.5630060417,102.2660888753,78.8156560105,91.8590920419,107.0943803583,119.7837009611,116.2611406584,120.4991472673,130.2628529425,114.1433861902,118.7449439478,127.551344649,126.4111541043,121.9328152325,123.3514970506,100,96.5698538504,102.9923584888,109.0923849924,134.2855041259,118.7688106217,233.7179759072,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6192802119,36.5879380908,36.4360745052,37.47328735,38.353545758,40.767380897,40.469500563,42.7841298175,51.8917827314,62.6562186621,71.2382278516,81.2755407718,96.5488743054,111.8287962147,87.2816816708,100.6678338669,116.9447202008,114.8888585658,117.7301222614,117.8754169215,100,100.0289041954,114.3089070234,127.3920929224,124.218824039,118.2596324457,146.6428591196,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5754360015,28.392644523,22.031397579,12.6421577024,17.0531802553,22.0328746489,17.1047135758,18.3805735803,38.4923549331,55.1074199137,39.3599692755,36.6224667226,33.6552798271,29.1113210007,45.8109071741,46.3635774288,43.8674116575,44.5582699901,31.0026267219,38.146720618,49.7047091443,36.352327081,40.3732391077,64.41665182,84.8048914162,89.6981772298,110.9281824282,172.6642809056,106.6490293615,81.5057741021,122.4789496903,136.4265908571,108.8213886358,100.3366077957,130.9236034714,100,109.1127816482,128.0932917289,158.2575172411,139.5244163762,141.3433050848,139.1366616892,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7168298647,41.8035585384,41.3995441172,35.1728319251,36.3087408048,38.7057064136,39.9648271956,41.8655578808,48.1062417221,59.2166383431,63.2512462841,65.2278955804,78.4259115321,89.0115987726,72.5729854443,91.3874946438,109.6444814292,108.5857715183,114.8146079299,121.1522473983,100,98.2555766592,110.8287553998,115.4774774842,115.024545514,113.283280791,130.2795109752,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7571040046,14.3877304413,11.4809123432,12.1391079101,10.9178366523,8.5353102491,6.9972558358,7.7228279795,6.5876175623,8.7957575266,9.359116312,7.7115041843,6.3158464895,7.5586329559,9.4736281869,9.6288964429,9.6367280737,11.9169723198,11.8439253202,11.2843873654,18.1966586421,18.5004184491,18.8950995532,21.8211123457,28.2889231038,34.180830069,39.9247832781,45.1754884504,52.3066114337,49.3991961723,67.1763769961,85.3936995637,96.8332524012,99.0546250995,105.9167036974,100,98.8114106163,106.8244082392,103.6068893606,108.9485158119,105.1194891942,134.2184384317,..
