ISO;Country;Subject Descriptor;Units;Scale;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Estimates Start After
LAO;Lao P.D.R.;Gross domestic product, constant prices;National currency;Billions;11,305.050;13,038.325;13,653.042;14,062.668;14,968.075;16,333.403;17,122.141;16,957.820;16,601.706;18,244.087;19,463.960;20,242.264;21,659.096;22,929.797;24,800.903;26,548.117;28,377.926;30,337.982;31,636.235;32,910.539;35,026.266;36,697.758;39,196.339;41,618.352;44,609.376;47,705.195;51,976.501;56,057.405;60,442.394;64,898.804;70,102.553;75,701.259;81,609.860;88,160.113;94,870.828;101,767.550;108,914.779;116,376.658;123,695.625;129,449.945;128,886.886;131,543.743;134,506.286;2020
LAO;Lao P.D.R.;Gross domestic product, constant prices;Percent change;;10.004;15.332;4.715;3.000;6.438;9.122;4.829;-0.960;-2.100;9.893;6.686;3.999;6.999;5.867;8.160;7.045;6.892;6.907;4.279;4.028;6.429;4.772;6.809;6.179;7.187;6.940;8.954;7.851;7.822;7.373;8.018;7.986;7.805;8.026;7.612;7.270;7.023;6.851;6.289;4.652;-0.435;2.061;2.252;2020
LAO;Lao P.D.R.;Gross domestic product per capita, constant prices;National currency;Units;3,454,889.603;3,909,726.522;4,001,893.380;4,018,405.574;4,164,094.728;4,422,092.566;4,508,580.385;4,341,692.377;4,131,852.917;4,414,050.963;4,537,755.999;4,583,762.810;4,765,144.702;4,905,080.538;5,165,448.219;5,392,771.700;5,631,386.581;5,890,255.033;6,029,484.451;6,162,957.651;6,449,496.174;6,648,497.551;6,991,729.076;7,315,499.419;7,733,717.861;8,150,596.157;8,740,551.335;9,278,956.471;9,850,678.496;10,417,260.603;11,086,180.463;11,798,223.292;12,538,382.304;13,356,091.294;14,177,909.362;14,993,556.497;15,804,533.704;16,630,185.572;17,409,643.982;17,949,111.774;17,608,943.830;17,716,193.049;17,989,411.000;2020
LAO;Lao P.D.R.;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;1,497.580;1,694.737;1,734.688;1,741.845;1,804.997;1,916.830;1,954.320;1,881.979;1,791.021;1,913.345;1,966.967;1,986.909;2,065.532;2,126.190;2,239.050;2,337.587;2,441.019;2,553.230;2,613.581;2,671.438;2,795.642;2,881.903;3,030.682;3,171.026;3,352.310;3,533.013;3,788.739;4,022.120;4,269.942;4,515.537;4,805.491;5,114.138;5,434.972;5,789.422;6,145.653;6,499.209;6,850.741;7,208.633;7,546.503;7,780.344;7,632.892;7,679.381;7,797.812;2020
LAO;Lao P.D.R.;Inflation, average consumer prices;Index;;0.172;0.231;0.393;0.638;0.812;1.743;2.353;2.496;2.866;4.577;3.372;3.826;4.202;4.440;4.780;5.692;6.782;8.107;15.416;35.211;38.157;41.137;45.511;52.560;58.062;62.224;66.297;69.387;74.681;74.786;79.260;85.259;88.887;94.551;98.455;99.713;101.305;102.141;104.225;107.688;113.185;117.433;144.443;2022
LAO;Lao P.D.R.;Inflation, average consumer prices;Percent change;;188.816;33.700;70.381;62.511;27.175;114.698;35.002;6.112;14.800;59.700;-26.317;13.439;9.847;5.650;7.670;19.075;19.147;19.544;90.141;128.409;8.369;7.809;10.633;15.489;10.467;7.167;6.546;4.662;7.629;0.141;5.983;7.569;4.255;6.371;4.129;1.277;1.597;0.825;2.040;3.323;5.104;3.754;23.000;2022
LAO;Lao P.D.R.;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.389;1.594;2.804;3.622;3.997;4.237;4.674;4.940;6.361;7.172;7.798;18.862;35.207;38.925;41.854;48.211;54.297;59.001;64.181;67.099;70.954;73.206;76.080;80.461;86.652;90.753;96.789;99.111;100.000;102.487;102.639;104.163;110.709;114.281;120.301;167.579;2022
LAO;Lao P.D.R.;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;14.800;75.871;29.188;10.360;6.003;10.315;5.691;28.750;12.760;8.726;141.884;86.656;10.560;7.523;15.189;12.624;8.663;8.780;4.546;5.745;3.174;3.926;5.758;7.696;4.733;6.650;2.399;0.897;2.487;0.148;1.485;6.284;3.226;5.268;39.300;2022
LAO;Lao P.D.R.;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAO;Lao P.D.R.;Population;Persons;Millions;3.272;3.335;3.412;3.500;3.595;3.694;3.798;3.906;4.018;4.133;4.289;4.416;4.545;4.675;4.801;4.923;5.039;5.151;5.247;5.340;5.431;5.520;5.606;5.689;5.768;5.853;5.947;6.041;6.136;6.230;6.323;6.416;6.509;6.601;6.691;6.787;6.891;6.998;7.105;7.212;7.319;7.425;7.477;2020
LAO;Lao P.D.R.;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;16.315;15.163;13.770;12.154;11.759;12.789;13.236;13.985;14.196;17.008;20.933;18.760;22.376;20.209;21.855;20.212;16.024;16.294;16.244;15.418;12.990;15.036;14.898;2021
LAO;Lao P.D.R.;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;19.891;18.846;16.620;16.039;13.569;15.331;14.718;15.108;16.054;20.103;22.402;20.189;24.719;24.240;24.987;25.782;20.877;21.802;20.907;18.764;18.586;16.325;16.530;2021
LAO;Lao P.D.R.;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAO;Lao P.D.R.;Current account balance;Percent of GDP;;-2.242;-4.934;-4.523;-3.485;-1.961;-1.611;-2.499;-4.514;-6.699;-7.916;-4.465;-1.218;-1.746;-1.607;-3.451;-3.464;-6.260;-5.738;-5.679;-6.805;1.459;-12.260;-9.340;-11.589;-13.873;-15.668;-9.264;-10.386;-15.608;-17.769;-16.482;-15.264;-21.318;-26.510;-23.273;-22.335;-11.034;-11.159;-12.963;-9.113;-5.147;-0.580;-5.957;2020
LBN;Lebanon;Gross domestic product, constant prices;National currency;Billions;29,238.733;29,399.448;18,583.736;22,804.066;32,947.144;40,953.270;38,179.401;44,566.444;31,994.744;18,494.450;16,012.252;22,128.932;23,123.595;24,742.182;26,728.923;28,464.374;29,613.825;32,631.446;33,904.073;33,632.840;34,002.801;35,328.911;36,530.093;37,151.105;39,937.438;40,217.000;40,840.000;44,643.000;48,691.000;53,674.000;57,954.000;58,457.000;59,956.000;62,251.000;63,798.000;64,092.000;65,089.000;65,677.000;64,439.000;59,983.000;44,443.000;39,998.700;39,998.700;2020
LBN;Lebanon;Gross domestic product, constant prices;Percent change;;1.467;0.550;-36.789;22.710;44.479;24.300;-6.773;16.729;-28.209;-42.195;-13.421;38.200;4.495;7.000;8.030;6.493;4.038;10.190;3.900;-0.800;1.100;3.900;3.400;1.700;7.500;0.700;1.549;9.312;9.067;10.234;7.974;0.868;2.564;3.828;2.485;0.461;1.556;0.903;-1.885;-6.915;-25.907;-10.000;--;2020
LBN;Lebanon;Gross domestic product per capita, constant prices;National currency;Units;11,293,760.497;11,332,328.142;7,130,729.423;8,696,964.178;12,489,175.514;15,442,456.240;14,348,449.263;16,704,333.528;11,917,517.184;6,783,374.421;5,712,475.639;7,573,991.952;7,517,098.571;7,622,057.681;7,853,688.897;8,067,266.607;8,201,769.180;8,919,534.007;9,179,354.025;8,974,113.089;8,848,504.039;8,852,147.171;8,734,649.178;8,465,794.208;8,740,237.003;8,559,064.826;8,580,264.551;9,364,327.791;10,219,014.869;11,151,820.082;11,700,636.212;11,237,361.165;10,827,033.997;10,527,791.570;10,189,671.183;9,810,979.596;9,694,113.189;9,630,944.077;9,394,250.932;8,749,350.359;6,511,373.183;5,947,854.948;6,029,875.073;2019
LBN;Lebanon;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;18,708.074;18,771.961;11,812.028;14,406.490;20,688.275;25,580.374;23,768.155;27,670.669;19,741.325;11,236.636;9,462.696;12,546.291;12,452.047;12,625.912;13,009.608;13,363.399;13,586.202;14,775.177;15,205.567;14,865.587;14,657.516;14,663.550;14,468.915;14,023.558;14,478.172;14,178.061;14,213.178;15,511.976;16,927.762;18,472.951;19,382.062;18,614.649;17,934.944;17,439.249;16,879.154;16,251.853;16,058.264;15,953.625;15,561.543;14,493.268;10,786.067;9,852.601;9,988.467;2019
LBN;Lebanon;Inflation, average consumer prices;Index;;0.046;0.055;0.065;0.070;0.082;0.140;0.273;1.602;4.085;7.035;11.881;17.836;35.644;44.461;48.123;53.070;57.783;62.260;65.092;65.249;65.017;64.778;65.917;66.753;67.869;66.901;69.639;72.465;80.217;81.192;84.408;88.617;94.442;99.692;100.817;97.025;96.242;100.558;106.650;109.733;202.875;516.842;1,401.658;2022
LBN;Lebanon;Inflation, average consumer prices;Percent change;;23.900;19.300;18.600;7.200;17.600;69.400;95.400;487.200;155.000;72.200;68.900;50.115;99.847;24.737;8.235;10.282;8.879;7.748;4.549;0.241;-0.356;-0.367;1.759;1.268;1.672;-1.426;4.092;4.058;10.698;1.215;3.962;4.986;6.573;5.559;1.128;-3.761;-0.807;4.485;6.058;2.891;84.880;154.759;171.197;2022
LBN;Lebanon;Inflation, end of period consumer prices;Index;;n/a;0.101;0.111;0.115;0.144;0.230;0.568;4.781;6.444;8.401;14.877;19.964;41.933;43.865;49.045;54.431;58.048;61.954;65.572;63.804;62.776;62.735;65.078;66.517;67.833;66.747;71.562;75.829;80.587;83.319;87.125;89.843;98.899;100.007;99.300;95.900;98.900;103.900;108.000;115.500;284.000;921.400;2,045.500;2022
LBN;Lebanon;Inflation, end of period consumer prices;Percent change;;n/a;n/a;9.595;3.799;25.303;60.105;146.792;741.187;34.800;30.363;77.075;34.195;110.047;4.608;11.809;10.981;6.647;6.728;5.839;-2.696;-1.611;-0.065;3.735;2.211;1.978;-1.601;7.213;5.962;6.276;3.390;4.568;3.119;10.081;1.120;-0.707;-3.424;3.128;5.056;3.946;6.944;145.887;224.437;121.999;2022
LBN;Lebanon;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN;Lebanon;Population;Persons;Millions;2.589;2.594;2.606;2.622;2.638;2.652;2.661;2.668;2.685;2.726;2.803;2.922;3.076;3.246;3.403;3.528;3.611;3.658;3.694;3.748;3.843;3.991;4.182;4.388;4.569;4.699;4.760;4.767;4.765;4.813;4.953;5.202;5.538;5.913;6.261;6.533;6.714;6.819;6.859;6.856;6.825;6.725;6.633;2019
LBN;Lebanon;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;9.816;16.088;12.143;15.849;18.199;17.460;17.892;15.995;17.413;18.846;18.900;17.901;20.593;22.457;23.466;22.850;25.561;24.265;24.469;23.989;21.685;22.876;21.795;20.092;22.616;19.175;19.400;21.917;21.026;20.792;16.028;9.773;6.342;2021
LBN;Lebanon;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;39.979;35.587;36.118;23.035;47.310;31.100;43.582;40.545;34.683;35.564;42.845;38.926;36.781;36.424;33.299;31.423;36.133;35.194;34.325;32.086;29.151;28.821;30.229;28.915;28.833;26.659;28.284;30.572;32.325;31.174;19.552;9.133;11.255;2021
LBN;Lebanon;General government net debt;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;145.158;161.137;157.755;168.521;164.082;170.715;178.354;163.519;149.678;131.153;127.568;128.754;123.719;126.091;130.018;134.406;140.694;144.400;150.771;167.061;147.943;346.403;283.858;2021
LBN;Lebanon;Current account balance;Percent of GDP;;-3.457;-19.414;37.814;-32.592;-27.149;-13.770;-7.555;-6.146;-21.688;-22.499;-39.204;-57.463;-50.529;-6.188;-6.249;-9.764;-10.266;-32.419;-29.917;-19.380;-17.602;-19.689;-16.874;-18.610;-17.992;-11.276;-8.825;-9.680;-17.250;-22.448;-20.692;-16.408;-25.916;-27.989;-28.866;-19.863;-23.543;-26.383;-28.642;-27.916;-15.709;-17.252;-28.792;2020
LSO;Lesotho;Gross domestic product, constant prices;National currency;Billions;5.687;5.862;6.188;6.376;6.681;6.878;7.137;7.329;7.905;8.378;8.917;9.590;10.171;10.576;11.126;11.579;12.131;12.527;12.694;12.877;13.386;13.827;14.162;14.763;15.068;15.569;16.223;16.905;17.540;17.604;18.502;19.438;20.438;20.800;21.230;21.920;22.331;21.721;21.438;21.015;20.195;20.557;20.993;2021
LSO;Lesotho;Gross domestic product, constant prices;Percent change;;-0.825;3.079;5.556;3.049;4.769;2.956;3.769;2.686;7.854;5.992;6.429;7.550;6.058;3.982;5.202;4.067;4.767;3.269;1.333;1.438;3.953;3.296;2.419;4.245;2.069;3.326;4.201;4.201;3.760;0.362;5.100;5.061;5.146;1.772;2.068;3.248;1.877;-2.734;-1.304;-1.971;-3.902;1.793;2.120;2021
LSO;Lesotho;Gross domestic product per capita, constant prices;National currency;Units;4,439.413;4,458.251;4,587.824;4,608.776;4,918.847;4,947.726;5,008.821;4,913.128;5,159.152;5,314.924;5,502.319;5,836.442;5,954.818;6,045.485;6,229.378;6,167.656;6,513.898;6,721.702;6,806.052;6,898.640;7,165.835;7,396.346;7,569.448;7,884.689;8,041.638;8,302.717;8,644.849;8,947.620;9,221.804;9,193.117;9,597.195;10,015.272;10,460.024;10,573.988;10,720.355;10,994.362;11,125.629;10,748.953;10,537.720;10,260.768;9,794.309;9,850.554;9,939.019;2016
LSO;Lesotho;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;1,169.625;1,174.588;1,208.726;1,214.246;1,295.939;1,303.547;1,319.643;1,294.432;1,359.250;1,400.291;1,449.662;1,537.692;1,568.880;1,592.767;1,641.216;1,624.955;1,716.177;1,770.926;1,793.149;1,817.543;1,887.939;1,948.670;1,994.276;2,077.331;2,118.681;2,187.466;2,277.606;2,357.375;2,429.612;2,422.055;2,528.514;2,638.663;2,755.839;2,785.864;2,824.426;2,896.618;2,931.202;2,831.961;2,776.309;2,703.342;2,580.447;2,595.265;2,618.573;2016
LSO;Lesotho;Inflation, average consumer prices;Index;;3.916;4.395;4.940;5.807;6.435;7.287;8.610;9.612;10.725;12.317;13.730;16.181;18.940;21.548;23.110;25.412;27.714;30.083;32.422;35.225;37.385;39.972;44.993;48.217;50.639;52.380;55.561;60.013;66.443;71.347;73.840;77.559;82.253;86.254;90.887;93.812;100.000;104.448;109.411;115.086;120.815;128.122;138.681;2021
LSO;Lesotho;Inflation, average consumer prices;Percent change;;19.629;12.214;12.416;17.549;10.812;13.241;18.152;11.634;11.585;14.843;11.466;17.857;17.047;13.768;7.250;9.962;9.058;8.550;7.775;8.644;6.131;6.919;12.562;7.166;5.023;3.438;6.073;8.012;10.715;7.380;3.495;5.037;6.051;4.865;5.370;3.218;6.597;4.448;4.752;5.187;4.978;6.048;8.242;2021
LSO;Lesotho;Inflation, end of period consumer prices;Index;;4.259;4.791;5.708;6.300;7.010;8.400;9.464;10.322;11.949;13.398;15.764;18.367;21.177;22.478;24.874;27.181;29.577;31.736;34.575;36.764;39.337;43.627;46.994;49.420;51.245;53.860;57.054;63.130;69.784;72.259;74.869;80.246;84.234;88.871;90.659;97.441;101.770;106.691;112.276;116.749;124.284;133.237;143.771;2021
LSO;Lesotho;Inflation, end of period consumer prices;Percent change;;n/a;12.500;19.136;10.363;11.268;19.831;12.676;9.063;15.759;12.129;17.660;16.510;15.298;6.145;10.658;9.275;8.814;7.300;8.947;6.330;6.999;10.906;7.719;5.163;3.693;5.102;5.930;10.650;10.541;3.547;3.612;7.182;4.969;5.504;2.012;7.481;4.443;4.835;5.235;3.985;6.453;7.204;7.906;2021
LSO;Lesotho;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LSO;Lesotho;Population;Persons;Millions;1.281;1.315;1.349;1.384;1.358;1.390;1.425;1.492;1.532;1.576;1.621;1.643;1.708;1.749;1.786;1.877;1.862;1.864;1.865;1.867;1.868;1.869;1.871;1.872;1.874;1.875;1.877;1.889;1.902;1.915;1.928;1.941;1.954;1.967;1.980;1.994;2.007;2.021;2.034;2.048;2.062;2.087;2.112;2016
LSO;Lesotho;General government revenue;Percent of GDP;;n/a;n/a;27.869;29.025;31.634;34.471;34.076;37.450;33.468;39.652;41.723;41.054;39.985;43.578;45.893;47.192;43.615;44.849;39.598;35.477;38.316;38.684;38.791;40.647;42.308;42.030;54.771;58.108;62.136;62.232;53.723;50.294;62.681;55.783;53.229;50.471;44.718;48.391;47.161;46.756;53.379;44.909;41.457;2022
LSO;Lesotho;General government total expenditure;Percent of GDP;;n/a;n/a;29.902;27.177;26.817;32.792;33.203;40.299;35.340;35.774;32.946;31.313;35.331;36.025;40.199;42.060;41.501;44.583;51.386;50.779;39.265;41.446;41.228;39.758;36.254;37.615;43.218;48.117;54.071;66.442;55.318;60.172;58.148;58.357;50.103;51.749;54.113;50.440;51.667;52.362;53.389;50.046;49.113;2022
LSO;Lesotho;General government net debt;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.234;0.112;0.112;21.379;17.430;9.082;-2.860;-8.147;-11.233;-17.615;-4.686;1.773;-3.112;-2.280;-4.262;1.130;6.819;10.422;16.822;20.949;20.225;20.848;29.912;2022
LSO;Lesotho;Current account balance;Percent of GDP;;-9.020;-12.028;36.731;42.504;48.246;51.170;48.794;50.199;16.616;16.697;28.843;-31.965;-19.312;-9.163;-7.358;-18.895;-25.881;-30.429;-19.333;-26.007;-4.643;5.065;6.540;2.179;9.753;8.796;17.761;20.360;19.023;1.720;-9.507;-14.525;-9.003;-5.346;-5.207;-4.234;-7.809;-4.036;-3.272;-1.542;-0.999;-4.407;-7.944;2021
LBR;Liberia;Gross domestic product, constant prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.046;2.102;2.195;1.559;1.621;1.716;1.862;2.106;2.234;2.350;2.499;2.692;2.918;3.176;3.198;3.199;3.146;3.224;3.264;3.182;3.088;3.242;3.398;2021
LBR;Liberia;Gross domestic product, constant prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.758;4.431;-28.974;3.971;5.856;8.480;13.103;6.105;5.192;6.351;7.700;8.420;8.836;0.695;0.007;-1.630;2.469;1.242;-2.516;-2.967;5.011;4.811;2021
LBR;Liberia;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;718.309;711.637;725.726;506.740;516.950;533.280;559.213;608.188;619.206;626.021;642.340;670.103;705.621;747.720;733.573;715.251;685.952;685.695;677.356;644.533;610.449;625.941;640.594;2020
LBR;Liberia;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1,604.860;1,589.952;1,621.430;1,132.167;1,154.980;1,191.464;1,249.404;1,358.826;1,383.441;1,398.668;1,435.128;1,497.157;1,576.512;1,670.569;1,638.962;1,598.028;1,532.568;1,531.993;1,513.362;1,440.028;1,363.877;1,398.489;1,431.227;2020
LBR;Liberia;Inflation, average consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;93.121;94.967;100.000;112.149;128.030;141.256;146.277;156.436;171.319;190.834;224.212;240.864;258.426;280.358;299.511;322.208;353.972;381.375;415.104;466.720;576.618;732.129;856.247;923.170;993.267;2021
LBR;Liberia;Inflation, average consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.982;5.300;12.149;14.160;10.330;3.555;6.945;9.514;11.391;17.490;7.427;7.291;8.487;6.832;7.578;9.858;7.742;8.844;12.435;23.547;26.969;16.953;7.816;7.593;2021
LBR;Liberia;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;90.575;97.932;101.070;120.589;133.968;140.716;151.303;161.895;181.178;202.301;221.294;242.777;258.844;288.479;310.718;337.111;362.936;392.113;441.196;502.496;645.833;776.619;878.530;926.486;1,011.587;2021
LBR;Liberia;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;8.123;3.204;19.313;11.095;5.037;7.524;7.000;11.911;11.659;9.388;9.708;6.618;11.449;7.709;8.494;7.661;8.039;12.518;13.894;28.525;20.251;13.122;5.459;9.185;2021
LBR;Liberia;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LBR;Liberia;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.517;2.700;2.848;2.954;3.025;3.077;3.136;3.218;3.329;3.462;3.608;3.754;3.891;4.017;4.136;4.248;4.360;4.472;4.587;4.702;4.819;4.937;5.058;5.180;5.305;2020
LBR;Liberia;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;14.462;11.121;11.160;9.336;11.570;11.181;14.877;18.329;19.079;22.552;26.227;25.455;27.894;28.706;28.523;33.386;31.925;27.946;27.957;27.389;31.266;27.284;21.599;2021
LBR;Liberia;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;14.543;12.060;12.734;8.980;12.125;11.687;10.646;16.051;21.781;23.952;25.063;29.848;30.752;27.416;33.442;37.123;35.752;35.080;32.660;32.313;35.286;29.788;26.931;2021
LBR;Liberia;General government net debt;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;446.485;437.877;430.909;550.960;490.969;434.832;392.871;290.961;186.691;103.427;15.644;15.818;14.207;14.620;23.874;15.246;28.571;31.800;37.103;48.531;58.676;53.308;53.904;2021
LBR;Liberia;Current account balance;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-12.237;-9.667;-2.751;-14.017;-6.158;2.218;-7.355;-1.569;-30.167;-13.157;1.073;-2.473;-20.870;-8.806;-34.307;-28.489;-22.952;-22.276;-21.321;-19.633;-16.398;-17.858;-19.638;2021
LBY;Libya;Gross domestic product, constant prices;National currency;Billions;142.814;114.194;115.927;110.467;101.292;101.907;90.338;77.057;82.897;88.865;92.171;109.056;104.099;98.407;101.575;85.901;87.412;85.109;84.533;84.373;87.784;90.089;86.732;100.735;106.622;117.945;118.273;125.642;125.438;119.919;125.947;62.547;116.855;95.823;73.743;73.122;72.031;95.436;103.015;91.481;64.535;82.820;74.853;2021
LBY;Libya;Gross domestic product, constant prices;Percent change;;0.606;-20.040;1.518;-4.709;-8.306;0.607;-11.353;-14.702;7.579;7.199;3.720;18.320;-4.545;-5.468;3.219;-15.431;1.759;-2.635;-0.676;-0.189;4.042;2.626;-3.727;16.145;5.845;10.619;0.278;6.230;-0.162;-4.400;5.027;-50.339;86.827;-17.998;-23.043;-0.843;-1.491;32.492;7.941;-11.196;-29.456;28.335;-9.620;2021
LBY;Libya;Gross domestic product per capita, constant prices;National currency;Units;47,793.316;36,532.907;35,416.794;32,387.243;28,466.615;28,798.584;24,573.583;20,100.833;19,166.975;19,653.543;21,636.306;25,012.924;23,340.689;21,580.461;21,844.070;18,084.373;18,060.335;17,298.568;16,872.901;16,576.324;16,946.689;17,127.247;16,241.925;18,585.731;19,350.689;21,099.251;20,786.151;21,737.318;21,332.976;20,120.554;20,848.412;10,559.538;18,597.375;15,292.627;11,781.944;11,567.107;11,281.942;14,799.798;15,817.092;13,907.325;9,713.727;12,342.783;11,045.032;2019
LBY;Libya;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;77,340.088;59,118.272;57,312.155;52,409.676;46,065.240;46,602.438;39,765.457;32,527.564;31,016.378;31,803.752;35,012.299;40,476.407;37,770.365;34,921.928;35,348.505;29,264.489;29,225.591;27,992.884;27,304.062;26,824.135;27,423.467;27,715.650;26,283.004;30,075.797;31,313.667;34,143.225;33,636.560;35,175.758;34,521.444;32,559.478;33,737.312;17,087.653;30,094.639;24,746.831;19,065.775;18,718.122;18,256.662;23,949.326;25,595.531;22,505.107;15,718.945;19,973.335;17,873.290;2019
LBY;Libya;Inflation, average consumer prices;Index;;34.644;39.215;44.628;49.319;55.454;60.506;62.551;65.318;67.363;70.370;70.877;79.170;86.652;93.128;103.066;111.664;116.126;120.291;124.765;127.977;124.256;113.273;102.101;100.000;101.252;103.943;105.466;112.017;123.667;126.695;129.808;150.450;159.585;163.725;167.708;184.498;232.232;292.287;333.130;323.568;328.318;337.772;353.005;2022
LBY;Libya;Inflation, average consumer prices;Percent change;;14.286;13.194;13.804;10.512;12.439;9.111;3.380;4.423;3.131;4.464;0.721;11.700;9.450;7.474;10.671;8.342;3.996;3.586;3.719;2.574;-2.907;-8.839;-9.863;-2.057;1.252;2.658;1.465;6.211;10.401;2.448;2.458;15.902;6.072;2.594;2.433;10.011;25.872;25.860;13.974;-2.870;1.468;2.880;4.510;2022
LBY;Libya;Inflation, end of period consumer prices;Index;;34.182;38.858;43.534;48.545;53.666;57.007;59.122;61.349;63.687;67.918;75.277;84.084;92.030;98.908;109.463;118.595;119.604;123.494;128.206;130.340;121.727;109.213;101.275;100.000;96.500;105.969;108.874;116.857;128.362;128.783;133.065;168.522;162.331;165.097;176.883;206.776;256.430;328.349;324.423;325.116;334.274;346.650;360.882;2022
LBY;Libya;Inflation, end of period consumer prices;Percent change;;13.704;13.681;12.034;11.509;10.550;6.224;3.711;3.766;3.811;6.643;10.834;11.700;9.450;7.474;10.671;8.342;0.851;3.253;3.816;1.665;-6.609;-10.280;-7.268;-1.259;-3.500;9.812;2.741;7.332;9.846;0.328;3.325;26.646;-3.674;1.704;7.138;16.900;24.013;28.047;-1.196;0.214;2.817;3.702;4.106;2022
